Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000113303,4930423D22Rik,Gene Expression,0.01154067465310764,0.05100896035222369,0.0882544277763643,23,0.005855190510102123,22
ENSMUSG00000053730,Tmem39b,Gene Expression,0.011534811135851173,0.058062272966213246,0.09962545570164277,555,0.1701850308457985,467
ENSMUSG00000110653,Gm34418,Gene Expression,0.011533937116838068,0.02051271548339284,0.03745392164919636,4,0.0007648073269713909,4
ENSMUSG00000033790,Tubgcp5,Gene Expression,0.011529944679187252,0.05838978188117783,0.10014043776449227,1440,0.47475410189737294,1044
ENSMUSG00000108456,4732496C06Rik,Gene Expression,0.01152651212326212,0.05696603647289766,0.09791288445917233,114,0.037367655680519495,109
ENSMUSG00000035142,Nubpl,Gene Expression,0.011520545019019307,0.058355083704379807,0.10008874988102152,515,0.15959834824798905,432
ENSMUSG00000066652,Lefty2,Gene Expression,0.011519379430841012,0.05473206666913244,0.09430207483482125,52,0.015444692027339738,47
ENSMUSG00000037977,6430571L13Rik,Gene Expression,0.011519347565152625,0.057926371838191715,0.09940781356344566,252,0.086711771938404,229
ENSMUSG00000118219,Gm29695,Gene Expression,0.011518540595040335,0.05715803722883406,0.098189070919283,100,0.03381127471012437,99
ENSMUSG00000039116,Adgrg6,Gene Expression,0.011516027880621109,0.05720837708069815,0.09826785635813458,113,0.0396254616837598,105
ENSMUSG00000001755,Coasy,Gene Expression,0.011514438133070667,0.05872803942193028,0.10068842184504571,1816,0.6105657017037011,1209
ENSMUSG00000047986,Palm3,Gene Expression,0.011514405312329308,0.05670201869458169,0.09746672474957895,82,0.022777734966229514,76
ENSMUSG00000029504,Ddx51,Gene Expression,0.01151157040141244,0.05854857410618797,0.10038923936073117,533,0.16290944379552527,443
ENSMUSG00000002076,Hsf2bp,Gene Expression,0.011510091888228774,0.054225951365485914,0.09353284137689984,37,0.011498652663718047,35
ENSMUSG00000094584,Ms4a18,Gene Expression,0.011503817546848068,0.006446554804792282,0.01244900857033132,2,0.0004974467951478654,2
ENSMUSG00000030486,Zfp108,Gene Expression,0.011502095437394656,0.058068005672031076,0.09962750382986087,189,0.05935692639500859,173
ENSMUSG00000040616,Tmem51,Gene Expression,0.011501395508865628,0.058538263398872914,0.10037940182358293,336,0.11828568736769632,307
ENSMUSG00000022771,Ppil2,Gene Expression,0.011497075015141741,0.05914043718653361,0.10134864583129499,4139,1.328197507440838,1894
ENSMUSG00000025027,Xpnpep1,Gene Expression,0.011496615938999446,0.05913903004960597,0.10134864583129499,2237,0.7122115647244855,1346
ENSMUSG00000108483,Gm45184,Gene Expression,0.011484440649746748,0.058401949871172976,0.10015348056272957,178,0.06028316022652281,169
ENSMUSG00000030789,Itgax,Gene Expression,0.011483986673194979,0.05068965974852335,0.08776424562754115,23,0.007376749689673067,23
ENSMUSG00000117648,Gm32282,Gene Expression,0.01148362889686,0.05913914755815286,0.10134864583129499,515,0.1709214363952763,444
ENSMUSG00000044857,Lemd2,Gene Expression,0.011481505738205933,0.059436215304879525,0.10183961668437162,1760,0.5852970725975646,1210
ENSMUSG00000093769,Hist2h3c1,Gene Expression,0.011479296038883237,0.05896763180448694,0.10107618512117797,300,0.10817135711217608,279
ENSMUSG00000078252,Krtap17-1,Gene Expression,0.011468344718751099,0.05262901364992234,0.09094270355866363,26,0.0071354620795806,23
ENSMUSG00000019734,Tmc4,Gene Expression,0.011468149271778189,0.05817636768950929,0.09980561938541813,120,0.03473019050999432,111
ENSMUSG00000024378,Stard4,Gene Expression,0.01146806557968384,0.0595827813386518,0.1020827778941588,704,0.23916709542064826,592
ENSMUSG00000002847,Pla1a,Gene Expression,0.011462979272342815,0.05797463434579497,0.09948285898333625,99,0.032393456590203096,94
ENSMUSG00000107667,C530044C16Rik,Gene Expression,0.011459556471080795,0.05454242155459865,0.09400483790356387,37,0.010846873781085859,36
ENSMUSG00000078902,Gm14443,Gene Expression,0.011452830278177423,0.05820393252232092,0.09983730188593481,106,0.03351486878491787,104
ENSMUSG00000109869,Gm39158,Gene Expression,0.011450266492184887,0.04950704923484461,0.08583177122082185,19,0.0058567802665082875,18
ENSMUSG00000074994,Qser1,Gene Expression,0.01144749230576897,0.059961628061114824,0.10272383502290112,605,0.2162571006425959,520
ENSMUSG00000040365,Trim41,Gene Expression,0.011442610312784053,0.06028772369914592,0.10323424079734954,1831,0.6026136318355751,1199
ENSMUSG00000040705,A930016O22Rik,Gene Expression,0.011441560876536755,0.045806952453270045,0.07978232021876085,16,0.005744313556267611,16
ENSMUSG00000020116,Pno1,Gene Expression,0.011438011686712424,0.06038479139283415,0.1033922916203539,2008,0.6431113915041653,1271
ENSMUSG00000038346,Zfp384,Gene Expression,0.011433426282961194,0.06044408314394034,0.10348573954183671,1185,0.3841612402423251,896
ENSMUSG00000069805,Fbp1,Gene Expression,0.011432779107058002,0.05442111921753856,0.09383261160296573,29,0.007920032510086732,28
ENSMUSG00000067150,Xpo5,Gene Expression,0.011430837090301871,0.060565502449539066,0.10366936077867371,2312,0.7484626955365642,1420
ENSMUSG00000006313,Upk1a,Gene Expression,0.011429177928581767,0.05432054004476661,0.09368127079771998,32,0.007825273647424585,29
ENSMUSG00000033774,Npbwr1,Gene Expression,0.011428467799580658,0.05818810786091633,0.09981795853374385,75,0.022366066812434113,71
ENSMUSG00000104835,Gm5547,Gene Expression,0.011426648019277614,0.0531555123523777,0.09183080209542212,24,0.008359238411408945,22
ENSMUSG00000105482,Gm42596,Gene Expression,0.011421768255913864,0.055045668319075425,0.09479775393765291,33,0.010121450698065415,32
ENSMUSG00000064201,Krt2,Gene Expression,0.011418218551769816,0.05160678980147293,0.08924656707788602,28,0.007172608677187767,25
ENSMUSG00000024422,Dhx16,Gene Expression,0.011416382590131805,0.06080661192199921,0.1040577206514861,1176,0.3880468835240863,882
ENSMUSG00000039956,Mrap,Gene Expression,0.01141176204038344,0.05708138722346523,0.09808042650444952,53,0.0159454527017746,50
ENSMUSG00000110316,Gm45311,Gene Expression,0.011404964118774114,0.060237867844060045,0.103164869016017,202,0.06511806049704477,187
ENSMUSG00000003458,Ncstn,Gene Expression,0.011403038116616238,0.061181160638589915,0.10465821404475349,3121,1.0091273685466216,1649
ENSMUSG00000112663,C630031E19Rik,Gene Expression,0.011402466324034997,0.04887942439088433,0.08480392743305036,19,0.004734135380099136,18
ENSMUSG00000054612,Mgmt,Gene Expression,0.011402021794712894,0.060287780698001114,0.10323424079734954,187,0.061696211179051004,175
ENSMUSG00000028233,Tgs1,Gene Expression,0.011395254147330384,0.061294515107131575,0.1048436184606009,1355,0.439878327774668,989
ENSMUSG00000040725,Hnrnpul1,Gene Expression,0.011378196998692004,0.06172653282704421,0.10554967817238962,3324,1.1198623806436554,1778
ENSMUSG00000038563,Efl1,Gene Expression,0.011376771225825985,0.061560115797139714,0.10528151641198533,708,0.22346890099398042,575
ENSMUSG00000029036,Atad3a,Gene Expression,0.011372082414733602,0.061845323066819446,0.10573632933429039,2041,0.6651862649376208,1309
ENSMUSG00000108676,1700123J17Rik,Gene Expression,0.011371447729688079,0.018901242508379656,0.03470208045306776,3,0.0009752270879760906,3
ENSMUSG00000042474,Fcmr,Gene Expression,0.011365825228882628,0.05791709365485653,0.09939966288454499,41,0.011210774815010227,39
ENSMUSG00000034116,Vav1,Gene Expression,0.011362794734430672,0.06001888049079618,0.10281389275676933,151,0.06412374019883746,142
ENSMUSG00000014767,Tbp,Gene Expression,0.011362133166946868,0.06197847084989072,0.10594746547385135,997,0.3136040314229346,772
ENSMUSG00000021254,Gpatch2l,Gene Expression,0.011358116831651393,0.062121507625840344,0.10618370616615293,1357,0.43443819175444126,976
ENSMUSG00000009585,Apobec3,Gene Expression,0.011350692989117409,0.061181354248860176,0.10465821404475349,160,0.056768858746877114,149
ENSMUSG00000047631,Apof,Gene Expression,0.011350570941833501,0.04370952070280709,0.07632908504303547,12,0.0047884270413470565,12
ENSMUSG00000020359,Phykpl,Gene Expression,0.0113458831550651,0.061810535728080485,0.1056850859776925,311,0.09770701536027916,272
ENSMUSG00000056952,Tatdn2,Gene Expression,0.011343064179452859,0.06230606954829265,0.10648259133500547,659,0.22999986189537305,569
ENSMUSG00000086889,Phf2os1,Gene Expression,0.01133829500470865,0.055473937283805785,0.09546788846183575,27,0.00870209104908013,27
ENSMUSG00000039828,Wdr70,Gene Expression,0.01133516257658651,0.06261680831130256,0.10698865994276663,1275,0.4135123942847528,927
ENSMUSG00000019732,Calr3,Gene Expression,0.011335083363106823,0.060512002039194046,0.10358586279506084,101,0.03186564485976642,88
ENSMUSG00000093436,Gm20646,Gene Expression,0.011335038855551165,0.061578738410708045,0.10530516006050884,183,0.06494345685179462,173
ENSMUSG00000052812,Atad2b,Gene Expression,0.011325593384503499,0.06261134016058789,0.10698764540169277,552,0.19158978837441631,472
ENSMUSG00000058192,Zfp846,Gene Expression,0.01132437357128046,0.0627516457615398,0.10719401298311441,774,0.26223455755417535,637
ENSMUSG00000032534,Cep63,Gene Expression,0.01132429239151877,0.0628357735063263,0.10732936908096156,1318,0.4346421539594685,957
ENSMUSG00000111149,Gm26564,Gene Expression,0.011323241472068724,0.04238465818313775,0.07413346581095628,8,0.002820835202322888,8
ENSMUSG00000090523,Gypc,Gene Expression,0.011321761495782613,0.06102901754370693,0.1044301790026369,124,0.04168131526754133,103
ENSMUSG00000049658,Bdp1,Gene Expression,0.011318998173225635,0.06292573425913539,0.10746630417474033,1059,0.35224856447795444,818
ENSMUSG00000097881,Celrr,Gene Expression,0.011305688581453898,0.061964878398179435,0.10593248040825926,159,0.058172178479949446,150
ENSMUSG00000038866,Zcchc2,Gene Expression,0.011301536361109001,0.06325709685649161,0.10800700263735001,671,0.22264395233753015,577
ENSMUSG00000026739,Bmi1,Gene Expression,0.011301284254100047,0.06342650211396306,0.10827940381888272,2037,0.6810200549741212,1302
ENSMUSG00000055937,Krt28,Gene Expression,0.011300178590386815,0.054759813036179716,0.0943424753792079,21,0.006910104590061257,20
ENSMUSG00000115553,Gm49124,Gene Expression,0.011299943174362049,0.03334984147502129,0.05924691789034742,5,0.0017176824434880587,5
ENSMUSG00000070699,Sars2,Gene Expression,0.011299669870500064,0.06322992873567101,0.10796901398936075,619,0.2022598971241151,508
ENSMUSG00000074664,A830092H15Rik,Gene Expression,0.011299312372847389,0.06072132311104128,0.10391986908103275,79,0.022597125920542496,72
ENSMUSG00000034460,Six4,Gene Expression,0.01129861750239116,0.06047173955475804,0.10352501454546323,64,0.021108308312006708,62
ENSMUSG00000030304,Ergic2,Gene Expression,0.01129723975887313,0.06353673622131728,0.10845915564797735,2529,0.8134593742822953,1489
ENSMUSG00000034673,Pbx2,Gene Expression,0.011288530890174314,0.06373879252611547,0.10877869194897043,2677,0.8743958614329793,1560
ENSMUSG00000037347,Chst7,Gene Expression,0.011286924956194632,0.06227948684234219,0.10644544905019225,135,0.04807327746959299,122
ENSMUSG00000085763,Smc2os,Gene Expression,0.011271740020472492,0.06335518303671761,0.10816606350909419,224,0.06720541343000117,206
ENSMUSG00000085203,Gm12927,Gene Expression,0.01126978249842764,0.04919297865410632,0.08532769784091826,16,0.0037322250965071404,14
ENSMUSG00000026839,Upp2,Gene Expression,0.011267013204511374,0.06422559532134198,0.10957540549616283,2333,0.7776731498929347,1439
ENSMUSG00000030555,Ttc23,Gene Expression,0.011265641333835235,0.06304323783866184,0.10765860323043559,191,0.06766339844596352,175
ENSMUSG00000061778,Mospd2,Gene Expression,0.011260879704833833,0.064112747749556,0.10940456525209194,608,0.2210419089070268,520
ENSMUSG00000069094,Pde7a,Gene Expression,0.011256139297490916,0.06430114250032215,0.1096872446366341,780,0.25228489978753565,632
ENSMUSG00000116504,I730030J21Rik,Gene Expression,0.011252801873981123,0.05752838584719644,0.0987788892247606,29,0.012077925499988568,28
ENSMUSG00000022987,Zfp641,Gene Expression,0.011245630008401685,0.06427308684900601,0.10964790791612257,401,0.1308897041542593,360
ENSMUSG00000034591,Slc41a2,Gene Expression,0.011243900552029201,0.06462787751705168,0.11019869159884106,897,0.27537461708401145,697
ENSMUSG00000042211,Fbxo38,Gene Expression,0.011240647082909238,0.06479205814683375,0.1104474125710511,1572,0.5085108517475192,1075
ENSMUSG00000052957,Gas1,Gene Expression,0.011235841552193591,0.06463108829340203,0.11019869159884106,565,0.20156378830168206,495
ENSMUSG00000098488,Pla2g4b,Gene Expression,0.01123049476121145,0.06274625721641547,0.10719315065715311,82,0.02606398934969707,80
ENSMUSG00000097577,6230400D17Rik,Gene Expression,0.011222424573125653,0.06444274250332915,0.1099117068308005,269,0.08832441375949425,250
ENSMUSG00000051329,Nup160,Gene Expression,0.011220616052169837,0.06469833203057762,0.11030477627304243,311,0.10883024108917005,284
ENSMUSG00000028080,Lrba,Gene Expression,0.011219394736419896,0.06516315070353329,0.11103687561461471,851,0.28287280033607964,686
ENSMUSG00000028992,Nmnat1,Gene Expression,0.01121772293047596,0.06471916020884527,0.11033171630477243,405,0.13379612464644408,360
ENSMUSG00000020283,Pex13,Gene Expression,0.011217611011024885,0.06535199676385206,0.11131545685005347,2145,0.7016797264471091,1343
ENSMUSG00000002486,Tchp,Gene Expression,0.011215374429137719,0.06501121211065097,0.11079517777907277,414,0.12778764399503512,370
ENSMUSG00000009145,Dqx1,Gene Expression,0.011214137348144164,0.062355409064314804,0.10655861675121812,65,0.019997216555806455,62
ENSMUSG00000063450,Syne2,Gene Expression,0.01121149259526793,0.0653223893055348,0.11127366106846592,718,0.22594210845817042,592
ENSMUSG00000006585,Cdt1,Gene Expression,0.011208718406719467,0.06411549149563345,0.10940456525209194,123,0.03966936088738628,120
ENSMUSG00000087354,4930404I05Rik,Gene Expression,0.011206159658386077,0.06061891787827456,0.10375270028932068,42,0.013910216530202473,42
ENSMUSG00000052794,1700030K09Rik,Gene Expression,0.011203093051533131,0.0654287479529696,0.11143754084113677,609,0.19532037090564283,511
ENSMUSG00000029701,Rbm28,Gene Expression,0.011201009534308342,0.06569813718338224,0.11184428860917218,1936,0.6649573788850255,1262
ENSMUSG00000033970,Rfc3,Gene Expression,0.011200736324197847,0.06557017966386725,0.11166109655071939,691,0.21567451310869276,569
ENSMUSG00000025429,Pstpip2,Gene Expression,0.011200078954104112,0.056575999451053294,0.09727296035964036,18,0.0067186431045593775,18
ENSMUSG00000038002,Cramp1l,Gene Expression,0.011195767571717074,0.06574713518952802,0.11191902204707233,961,0.3298150930423887,762
ENSMUSG00000038535,Zfp280d,Gene Expression,0.011195488698773876,0.06580675187042617,0.11201181828646638,1330,0.4297201599907862,948
ENSMUSG00000022906,Parp9,Gene Expression,0.011190576290088777,0.06489893303203842,0.11062100497943708,160,0.054910325409399954,148
ENSMUSG00000106056,4930500L23Rik,Gene Expression,0.011190043142004773,0.03161917166260575,0.056354786749698224,10,0.0033932782223053447,10
ENSMUSG00000027075,Slc43a1,Gene Expression,0.011187726739736815,0.05316599677559353,0.09183445842665479,13,0.003776909136287862,13
ENSMUSG00000036992,Nxt1,Gene Expression,0.011187093672366743,0.06596780530420343,0.11226853986368622,998,0.3045197140000652,762
ENSMUSG00000087413,Gm11266,Gene Expression,0.011180966429795946,0.06531467425566095,0.1112691543959564,212,0.07049669951116645,196
ENSMUSG00000038119,Cdon,Gene Expression,0.011178680806279352,0.06526221870456728,0.11118842182306507,200,0.06369709639130784,188
ENSMUSG00000020109,Dnajb12,Gene Expression,0.011177206420123263,0.06627134771079124,0.11276764174774455,1458,0.497484999550027,1079
ENSMUSG00000060244,Alyref2,Gene Expression,0.011168765345293171,0.06569451533847914,0.11184428860917218,269,0.09103924681781912,245
ENSMUSG00000015467,Egfl8,Gene Expression,0.011166457418933318,0.06498553715052213,0.11076002134778773,191,0.06443084893974685,153
ENSMUSG00000042821,Snai1,Gene Expression,0.011157385995192328,0.061328492381092836,0.1048935618540175,35,0.010788277109716481,35
ENSMUSG00000038784,Cnot4,Gene Expression,0.011154967677743812,0.06677101453110112,0.1135914585291535,1444,0.469604937644049,1009
ENSMUSG00000041528,Rnf123,Gene Expression,0.011150374811047515,0.06692581991305846,0.1138371684184532,2072,0.670777725785817,1326
ENSMUSG00000054161,Fam83e,Gene Expression,0.011147450584947337,0.007485361975288374,0.014362812308383993,2,0.0008078440277866859,2
ENSMUSG00000031533,Mrps31,Gene Expression,0.011146227461665765,0.06699123110224559,0.11392194401977132,1478,0.46298355063914376,999
ENSMUSG00000029005,Draxin,Gene Expression,0.011145578298890792,0.059350837115084154,0.10170126659684457,36,0.011808405077161356,32
ENSMUSG00000118018,AC156546.1,Gene Expression,0.01114145047685905,0.06700061765878496,0.11392907940755122,846,0.27539680001211414,672
ENSMUSG00000110080,Gm6145,Gene Expression,0.01113897920982313,0.06690036034826852,0.11380268226646095,598,0.22345964039092914,504
ENSMUSG00000015023,Ddx19a,Gene Expression,0.01113689670434412,0.06710883395712552,0.1140954141382609,781,0.2572979988636405,641
ENSMUSG00000114953,4930519K11Rik,Gene Expression,0.011136165772670925,0.06016437684509479,0.10305508876018304,27,0.008831717154951143,26
ENSMUSG00000071757,Zhx2,Gene Expression,0.011134356706940676,0.06695673736132912,0.1138809320684861,411,0.13990730229251458,363
ENSMUSG00000062169,Cnih4,Gene Expression,0.011133898184971578,0.06731586952242674,0.11441195757687352,2211,0.7510612491781417,1392
ENSMUSG00000022568,Scrib,Gene Expression,0.011133100812112577,0.067268784183655,0.11434078401975092,1202,0.4211288020058687,912
ENSMUSG00000026632,Tatdn3,Gene Expression,0.011132211494289805,0.06715990823209483,0.11417340452220971,688,0.21330381228286263,586
ENSMUSG00000110239,Gm45620,Gene Expression,0.011121149140255887,0.05396383923560011,0.09310999979421325,16,0.0049819622304884585,15
ENSMUSG00000029370,Rassf6,Gene Expression,0.01111877076114343,0.06567301417885174,0.1118188649609508,100,0.03172537644597384,95
ENSMUSG00000025646,Atrip,Gene Expression,0.011117998019654024,0.0675951941920574,0.1148600230178422,993,0.33161573093470853,776
ENSMUSG00000038122,Tbc1d32,Gene Expression,0.011115318906724745,0.06735576401243781,0.1144708992883467,457,0.15355305893347657,393
ENSMUSG00000072115,Ang,Gene Expression,0.011109991450096335,0.06709760695375211,0.11408516345401695,258,0.09158587113505365,229
ENSMUSG00000103114,Gm32200,Gene Expression,0.011099392835156515,0.06369769353997468,0.10871700431640001,40,0.011505187922633501,38
ENSMUSG00000030315,Vgll4,Gene Expression,0.01109772885646594,0.06760733051311463,0.11487175239451564,308,0.1232328463599794,281
ENSMUSG00000103502,9330121J05Rik,Gene Expression,0.011097560727433958,0.06561167842187898,0.11172309772550984,74,0.023315573833120735,70
ENSMUSG00000078515,Ddi2,Gene Expression,0.011093554087322146,0.0682627165162597,0.11589560371406127,1529,0.5049219692418835,1084
ENSMUSG00000039519,Cyp7b1,Gene Expression,0.011093257666453303,0.06820128728254415,0.11581818603981134,1094,0.3518607366309,797
ENSMUSG00000089812,Gm15867,Gene Expression,0.011090508681397774,0.06509387652686138,0.11092744533292549,56,0.01763560681847479,53
ENSMUSG00000032478,Nme6,Gene Expression,0.01108643535773741,0.06820736204237288,0.11581954119356663,604,0.202341115828012,507
ENSMUSG00000115138,Gm36899,Gene Expression,0.0110838934262404,0.06639847579203706,0.11297520505111794,85,0.028527168626608743,82
ENSMUSG00000038515,Grtp1,Gene Expression,0.011082987199666041,0.06797677096047372,0.11546371659274399,326,0.10813870374899535,281
ENSMUSG00000000282,Mnt,Gene Expression,0.011082579227735765,0.06852432037429534,0.11630376646268238,1547,0.4999864425067707,1082
ENSMUSG00000084876,Gm14965,Gene Expression,0.011081204667755208,0.06439320655000502,0.10983575462900687,47,0.016602582782144673,45
ENSMUSG00000043336,Filip1l,Gene Expression,0.011080029069186606,0.06697191501326216,0.11389792055060369,146,0.05206649602335431,128
ENSMUSG00000113960,4933412O06Rik,Gene Expression,0.011077738363842272,0.06589719446829179,0.11215706586418552,67,0.02162777709044967,66
ENSMUSG00000111334,Gm30015,Gene Expression,0.011077244625948944,0.06422355921277645,0.10957540549616283,54,0.017929971049644056,53
ENSMUSG00000047635,2810006K23Rik,Gene Expression,0.011077133547382137,0.06825918034483336,0.11589560371406127,700,0.23013102231861796,569
ENSMUSG00000049562,Ap5b1,Gene Expression,0.011073008587074891,0.06764985486202679,0.11493510831849417,170,0.05455859917641953,163
ENSMUSG00000037722,Gnpnat1,Gene Expression,0.011067817425861102,0.06881393080656784,0.11677725121952665,1062,0.33229003658125494,798
ENSMUSG00000016510,Mtif3,Gene Expression,0.011066488256647595,0.06884591502081716,0.11682249623439628,1026,0.3266370682608868,796
ENSMUSG00000027540,Ptpn1,Gene Expression,0.01105993752842629,0.06907557692880495,0.11719408193633299,1700,0.5689813653029426,1166
ENSMUSG00000073374,C030034I22Rik,Gene Expression,0.011054478774652253,0.067758737666336,0.11511118676767869,158,0.0477523497015583,147
ENSMUSG00000002617,Zfp40,Gene Expression,0.011054107870487368,0.06902500878708118,0.11711734058964476,615,0.19202490151201496,525
ENSMUSG00000045498,Pcdhb3,Gene Expression,0.01105373980531142,0.06860721567281747,0.11643545788314162,268,0.08344175278996172,235
ENSMUSG00000046139,Patl1,Gene Expression,0.011051795648240664,0.06909751371641204,0.11722223902933435,669,0.2132082782373729,551
ENSMUSG00000097960,A330074K22Rik,Gene Expression,0.011047658529559683,0.06521807547437097,0.11112183966674186,50,0.017295591721753146,49
ENSMUSG00000052783,Grk4,Gene Expression,0.011046209438714608,0.06720104160368012,0.11423448436796585,97,0.029598533031896686,91
ENSMUSG00000020455,Trim11,Gene Expression,0.011044499544887705,0.06937416826407738,0.11767338633912168,1021,0.31592260224304414,758
ENSMUSG00000087336,Gm15860,Gene Expression,0.011042987577198786,0.06934515341162206,0.11763326163008676,765,0.253479743994186,625
ENSMUSG00000104736,Gm33609,Gene Expression,0.011037960256891396,0.05662078846812957,0.09734234245217951,13,0.0035018801876019823,13
ENSMUSG00000097079,Gm26604,Gene Expression,0.011037537496647855,0.06449114918623033,0.10998572132778318,42,0.011455431882638483,38
ENSMUSG00000084792,1700056N10Rik,Gene Expression,0.011033588984339577,0.06272205829308164,0.10716015081146173,28,0.008565985025754473,27
ENSMUSG00000044881,Coa4,Gene Expression,0.011021151052868177,0.06982301454152684,0.11841642297728114,604,0.19145445651925883,510
ENSMUSG00000074221,Zfp568,Gene Expression,0.011020719730790815,0.06844141729093312,0.11617204145995598,111,0.0371365515451334,106
ENSMUSG00000025024,Smndc1,Gene Expression,0.011019048680200245,0.0700860222370343,0.1188349248420754,1763,0.5754695622097369,1178
ENSMUSG00000058331,Zfp85,Gene Expression,0.011015669131387526,0.06946133964131573,0.11781214309460158,253,0.08550454352504136,236
ENSMUSG00000098552,Gm27217,Gene Expression,0.011015364893666986,0.05873223677079231,0.10068842184504571,16,0.004456360250563501,15
ENSMUSG00000038371,Sbf2,Gene Expression,0.011010379930936726,0.07026721967981753,0.11909615480712855,1325,0.4654566580998076,987
ENSMUSG00000019173,Rab5c,Gene Expression,0.01100976786828769,0.07027925988861816,0.11910736431899313,8331,2.7966571076171665,2433
ENSMUSG00000054901,Arhgef33,Gene Expression,0.011007503563684412,0.06787444688679578,0.11529883404676732,91,0.02851678986644366,88
ENSMUSG00000046191,Pcdhb20,Gene Expression,0.011005102737111012,0.07019518615517617,0.11898325283187594,613,0.20166052003500642,503
ENSMUSG00000038241,Cep250,Gene Expression,0.011004971911691041,0.07029317776312971,0.11912175407064038,848,0.2930556427702761,706
ENSMUSG00000037876,Jmjd1c,Gene Expression,0.01100445478509646,0.07045994563336233,0.11939514758794639,2129,0.6984753863754788,1316
ENSMUSG00000022109,Med4,Gene Expression,0.011003400342238182,0.07047312250190862,0.1194082573563681,1856,0.5859949894953825,1183
ENSMUSG00000028809,Srrm1,Gene Expression,0.011002622766940215,0.07049417649347278,0.11943364863912205,3185,1.071055148333229,1712
ENSMUSG00000024785,Rcl1,Gene Expression,0.010998427707129669,0.07049899092297895,0.11943364863912205,1038,0.3273640675179419,779
ENSMUSG00000006307,Kmt2b,Gene Expression,0.010994403194104493,0.07067129956234997,0.11969784351369854,1430,0.46283007240786533,1032
ENSMUSG00000009588,St6galnac1,Gene Expression,0.01098502060784233,0.00034004148368915743,0.0007398464041924381,3,0.0006301627341781711,3
ENSMUSG00000039599,Fam149b,Gene Expression,0.010981131685485342,0.0710047275789889,0.12025329981722432,1694,0.5481706986879669,1149
ENSMUSG00000044950,Pwwp2a,Gene Expression,0.010967730292218066,0.07122916022237735,0.1206147845796143,800,0.2601926231906935,651
ENSMUSG00000028890,Mtf1,Gene Expression,0.010966237435033124,0.07136333013211171,0.12083265702921547,1390,0.47858843380494714,1010
ENSMUSG00000020899,Pfas,Gene Expression,0.010950293506421996,0.07144332633308403,0.12095877581648112,458,0.15563931080815877,409
ENSMUSG00000107728,Gm38910,Gene Expression,0.010943139558133358,0.0710819496978925,0.12037479468552137,199,0.06373636031711759,183
ENSMUSG00000097414,B130046B21Rik,Gene Expression,0.010935562769533067,0.0706496131230232,0.11967034715521194,147,0.04240601014050434,133
ENSMUSG00000041886,Macc1,Gene Expression,0.010931599339283353,0.04992095660236928,0.08650837489857914,10,0.004366968473118892,10
ENSMUSG00000086268,Gm11670,Gene Expression,0.010929332890200625,0.027710920815156914,0.04980976176986971,5,0.0018260302708373757,4
ENSMUSG00000051510,Mafg,Gene Expression,0.010923689031820805,0.07249011721721721,0.1226364716202174,2433,0.8211726422489386,1476
ENSMUSG00000024050,Wiz,Gene Expression,0.010919178310715618,0.07257128451751926,0.12274540524582186,1608,0.5509157667119884,1132
ENSMUSG00000025077,Dclre1a,Gene Expression,0.01091828638989373,0.07204699227922462,0.12194320122892513,316,0.1076896732280256,296
ENSMUSG00000029276,Glmn,Gene Expression,0.010914084738023239,0.07261100501776285,0.12279366277331664,946,0.30828535000765717,752
ENSMUSG00000003680,Taf6l,Gene Expression,0.010913359119934102,0.07253769103284946,0.12270749753217824,820,0.26382789473301793,653
ENSMUSG00000042626,Shc1,Gene Expression,0.010901232157812845,0.07261872658269519,0.12279725961198588,405,0.1386906337097959,345
ENSMUSG00000030177,Ccdc77,Gene Expression,0.010890028103618532,0.07254424676289473,0.12270913010163197,262,0.0889251044744866,244
ENSMUSG00000021681,Aggf1,Gene Expression,0.010883876334900407,0.073505692298653,0.12422054513883082,2798,0.9192595737702997,1556
ENSMUSG00000030060,Hmces,Gene Expression,0.010883768977856909,0.07344080331693448,0.12412044290470431,1243,0.3928012816089899,921
ENSMUSG00000037572,Wdhd1,Gene Expression,0.01088088127129143,0.07258353220971725,0.12275666115511512,177,0.05604025176739044,167
ENSMUSG00000022570,Tsta3,Gene Expression,0.010878441950401442,0.07362891676876071,0.1244192081112887,2164,0.6994368571136326,1322
ENSMUSG00000069272,Hist1h2ae,Gene Expression,0.010875599935387111,0.07215197971442744,0.12209265305311601,133,0.04827557748085881,127
ENSMUSG00000028799,Zfp362,Gene Expression,0.010871394708574395,0.07373232638494964,0.12457476959612498,1106,0.3720128474746581,854
ENSMUSG00000047227,Gm527,Gene Expression,0.01087090169144591,0.07271962900485551,0.12294893984190214,168,0.055294027913429786,162
ENSMUSG00000029452,Tmem116,Gene Expression,0.01086164372205917,0.07265018855609284,0.12284099750540652,149,0.04290925264294285,140
ENSMUSG00000106978,N4bp2os,Gene Expression,0.010861410074038168,0.07310215532776332,0.12357664874376749,240,0.07880497770327465,219
ENSMUSG00000040506,Ambra1,Gene Expression,0.010853872655031781,0.07425759161779988,0.12543326754033318,2084,0.6723156572027887,1315
ENSMUSG00000026972,Arrdc1,Gene Expression,0.010853407192557958,0.07393963434784512,0.12491541212291045,494,0.15568785648694533,416
